Sample File	C:\Users\ccee.gael.shared\Downloads\20130618_1410_SMPS3_BP.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3010
Reference Gas Viscosity (Pa*s)	1.83245e-005
Reference Mean Free Path (m)	6.73e-008
Reference Gas Temperature (K)	296.15
Reference Gas Pressure (kPa)	101.3
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	FALSE
Units	dw/dlogDp
Weight	Number
Sample #	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		114		115		116		117		118		119		120		121		122		123		124		125		126		127		128		129		130		131		132		133		134		135		136		137		138		139		140		141		142		143		144		145		146		147		148		149		150		151		152		153		154		155		156		157		158		159		160
7.6	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	1	12.271072	168	12.271072	449	12.271072	1834	12.271072	22	12.271072	0	12.271072	2	12.271072	3	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	1	12.271072	1	12.271072	3	12.271072	0	12.271072	2	12.271072	0	12.271072	0	12.271072	1	12.271072	1	12.271072	0	12.271072	0	12.271072	1	12.271072	2	12.271072	1	12.271072	0	12.271072	2	12.271072	2	12.271072	3	12.271072	2	12.271072	3	12.271072	0	12.271072	1	12.271072	0	12.271072	1	12.271072	0	12.271072	8	12.271072	5	12.271072	10	12.271072	4	12.271072	8	12.271072	3	12.271072	7	12.271072	6	12.271072	4	12.271072	9	12.271072	0	12.271072	7	12.271072	5	12.271072	5	12.271072	3	12.271072	7	12.271072	7	12.271072	4	12.271072	1	12.271072	2	12.271072	5	12.271072	1	12.271072	1	12.271072	5	12.271072	4	12.271072	1	12.271072	2	12.271072	0	12.271072	3	12.271072	0	12.271072	1	12.271072	2	12.271072	3	12.271072	5	12.271072	2	12.271072	2	12.271072	6	12.271072	3	12.271072	5	12.271072	3	12.271072	3	12.271072	6	12.271072	8	12.271072	3	12.271072	1	12.271072	2	12.271072	2	12.271072	1	12.271072	0	12.271072	1	12.271072	0	12.271072	3	12.271072	2	12.271072	0	12.271072	0	12.271072	3	12.271072	0	12.271072	0	12.271072	2	12.271072	1	12.271072	3	12.271072	1	12.271072	0	12.271072	1	12.271072	0	12.271072	1	12.271072	2	12.271072	0	12.271072	2	12.271072	1	12.271072	1	12.271072	1	12.271072	3	12.271072	3	12.271072	1	12.271072	2	12.271072	0	12.271072	1	12.271072	1	12.271072	3	12.271072	0	12.271072	1	12.271072	1	12.271072	1	12.271072	2	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	0	12.271072	2	12.271072	0	12.271072	1	12.271072	1	12.271072	1	12.271072	1	12.271072	0	12.271072	0	12.271072	0	12.271072	2	12.271072	2	12.271072	3	12.271072	3	12.271072	0	12.271072	2	12.271072	0	12.271072	1	12.271072	0	12.271072	1	12.271072	3	12.271072	3	12.271072	1	12.271072	1	12.271072	0	
7.7	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	0	12.306715	1	12.306715	189	12.306715	438	12.306715	1803	12.306715	24	12.306715	0	12.306715	0	12.306715	3	12.306715	3	12.306715	2	12.306715	0	12.306715	0	12.306715	0	12.306715	1	12.306715	0	12.306715	0	12.306715	0	12.306715	1	12.306715	4	12.306715	0	12.306715	0	12.306715	0	12.306715	1	12.306715	1	12.306715	1	12.306715	0	12.306715	0	12.306715	1	12.306715	2	12.306715	2	12.306715	2	12.306715	1	12.306715	3	12.306715	0	12.306715	0	12.306715	1	12.306715	0	12.306715	2	12.306715	1	12.306715	2	12.306715	7	12.306715	7	12.306715	8	12.306715	1	12.306715	7	12.306715	13	12.306715	7	12.306715	5	12.306715	8	12.306715	4	12.306715	6	12.306715	2	12.306715	4	12.306715	3	12.306715	3	12.306715	5	12.306715	1	12.306715	0	12.306715	2	12.306715	3	12.306715	2	12.306715	1	12.306715	3	12.306715	2	12.306715	2	12.306715	3	12.306715	2	12.306715	1	12.306715	2	12.306715	1	12.306715	7	12.306715	6	12.306715	3	12.306715	3	12.306715	3	12.306715	4	12.306715	3	12.306715	4	12.306715	2	12.306715	3	12.306715	2	12.306715	1	12.306715	0	12.306715	2	12.306715	1	12.306715	3	12.306715	3	12.306715	3	12.306715	1	12.306715	2	12.306715	0	12.306715	0	12.306715	3	12.306715	4	12.306715	4	12.306715	7	12.306715	0	12.306715	1	12.306715	1	12.306715	0	12.306715	1	12.306715	1	12.306715	1	12.306715	1	12.306715	0	12.306715	1	12.306715	1	12.306715	2	12.306715	1	12.306715	2	12.306715	1	12.306715	0	12.306715	1	12.306715	1	12.306715	0	12.306715	0	12.306715	1	12.306715	0	12.306715	0	12.306715	1	12.306715	2	12.306715	0	12.306715	0	12.306715	1	12.306715	1	12.306715	1	12.306715	2	12.306715	2	12.306715	0	12.306715	1	12.306715	2	12.306715	1	12.306715	2	12.306715	2	12.306715	0	12.306715	1	12.306715	1	12.306715	0	12.306715	3	12.306715	1	12.306715	4	12.306715	2	12.306715	0	12.306715	0	12.306715	0	12.306715	1	12.306715	2	12.306715	0	12.306715	5	12.306715	1	12.306715	0	
7.8	12.342223	0	12.342223	0	12.342223	0	12.342223	0	12.342223	0	12.342223	1	12.342223	0	12.342223	0	12.342223	0	12.342223	2	12.342223	162	12.342223	476	12.342223	1874	12.342223	17	12.342223	1	12.342223	0	12.342223	1	12.342223	1	12.342223	2	12.342223	0	12.342223	0	12.342223	0	12.342223	0	12.342223	1	12.342223	1	12.342223	2	12.342223	0	12.342223	2	12.342223	1	12.342223	1	12.342223	1	12.342223	1	12.342223	1	12.342223	1	12.342223	0	12.342223	0	12.342223	2	12.342223	2	12.342223	0	12.342223	0	12.342223	1	12.342223	0	12.342223	0	12.342223	2	12.342223	2	12.342223	1	12.342223	3	12.342223	2	12.342223	6	12.342223	5	12.342223	14	12.342223	9	12.342223	4	12.342223	6	12.342223	5	12.342223	7	12.342223	2	12.342223	5	12.342223	4	12.342223	5	12.342223	6	12.342223	8	12.342223	3	12.342223	4	12.342223	4	12.342223	2	12.342223	5	12.342223	1	12.342223	1	12.342223	2	12.342223	0	12.342223	1	12.342223	4	12.342223	4	12.342223	1	12.342223	1	12.342223	0	12.342223	5	12.342223	3	12.342223	4	12.342223	2	12.342223	3	12.342223	2	12.342223	1	12.342223	1	12.342223	4	12.342223	6	12.342223	1	12.342223	2	12.342223	5	12.342223	0	12.342223	2	12.342223	0	12.342223	4	12.342223	1	12.342223	1	12.342223	1	12.342223	1	12.342223	3	12.342223	1	12.342223	1	12.342223	1	12.342223	2	12.342223	5	12.342223	1	12.342223	0	12.342223	0	12.342223	2	12.342223	3	12.342223	2	12.342223	3	12.342223	0	12.342223	0	12.342223	2	12.342223	1	12.342223	1	12.342223	0	12.342223	2	12.342223	2	12.342223	1	12.342223	0	12.342223	1	12.342223	2	12.342223	0	12.342223	2	12.342223	1	12.342223	1	12.342223	0	12.342223	4	12.342223	3	12.342223	0	12.342223	0	12.342223	1	12.342223	0	12.342223	0	12.342223	3	12.342223	3	12.342223	1	12.342223	0	12.342223	2	12.342223	0	12.342223	2	12.342223	1	12.342223	0	12.342223	0	12.342223	0	12.342223	2	12.342223	1	12.342223	2	12.342223	0	12.342223	3	12.342223	1	12.342223	1	12.342223	0	12.342223	2	12.342223	3	12.342223	3	12.342223	0	12.342223	0	12.342223	2	
7.9	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	0	12.377953	1	12.377953	141	12.377953	465	12.377953	1943	12.377953	18	12.377953	1	12.377953	1	12.377953	0	12.377953	2	12.377953	1	12.377953	0	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	1	12.377953	2	12.377953	0	12.377953	1	12.377953	0	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	2	12.377953	0	12.377953	0	12.377953	1	12.377953	1	12.377953	3	12.377953	1	12.377953	1	12.377953	0	12.377953	3	12.377953	4	12.377953	5	12.377953	3	12.377953	6	12.377953	3	12.377953	1	12.377953	3	12.377953	2	12.377953	6	12.377953	2	12.377953	4	12.377953	8	12.377953	5	12.377953	4	12.377953	1	12.377953	6	12.377953	3	12.377953	1	12.377953	4	12.377953	3	12.377953	6	12.377953	1	12.377953	2	12.377953	0	12.377953	0	12.377953	0	12.377953	2	12.377953	1	12.377953	2	12.377953	1	12.377953	2	12.377953	2	12.377953	3	12.377953	7	12.377953	1	12.377953	3	12.377953	5	12.377953	3	12.377953	6	12.377953	2	12.377953	6	12.377953	2	12.377953	3	12.377953	2	12.377953	2	12.377953	2	12.377953	2	12.377953	4	12.377953	1	12.377953	1	12.377953	2	12.377953	3	12.377953	1	12.377953	0	12.377953	5	12.377953	1	12.377953	0	12.377953	3	12.377953	2	12.377953	1	12.377953	0	12.377953	1	12.377953	4	12.377953	1	12.377953	1	12.377953	3	12.377953	0	12.377953	1	12.377953	1	12.377953	1	12.377953	0	12.377953	0	12.377953	1	12.377953	1	12.377953	0	12.377953	0	12.377953	1	12.377953	0	12.377953	0	12.377953	3	12.377953	3	12.377953	2	12.377953	4	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	2	12.377953	1	12.377953	2	12.377953	1	12.377953	1	12.377953	1	12.377953	1	12.377953	5	12.377953	3	12.377953	1	12.377953	0	12.377953	1	12.377953	5	12.377953	0	12.377953	3	12.377953	4	12.377953	2	12.377953	0	12.377953	1	12.377953	0	12.377953	1	12.377953	2	12.377953	0	12.377953	0	12.377953	0	12.377953	1	
8.0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	157	12.413912	463	12.413912	1851	12.413912	23	12.413912	2	12.413912	2	12.413912	2	12.413912	0	12.413912	1	12.413912	1	12.413912	1	12.413912	1	12.413912	0	12.413912	0	12.413912	2	12.413912	0	12.413912	0	12.413912	4	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	2	12.413912	0	12.413912	3	12.413912	0	12.413912	1	12.413912	2	12.413912	1	12.413912	1	12.413912	0	12.413912	1	12.413912	1	12.413912	0	12.413912	1	12.413912	2	12.413912	4	12.413912	11	12.413912	8	12.413912	5	12.413912	6	12.413912	7	12.413912	3	12.413912	4	12.413912	3	12.413912	5	12.413912	2	12.413912	9	12.413912	2	12.413912	0	12.413912	3	12.413912	7	12.413912	6	12.413912	3	12.413912	2	12.413912	2	12.413912	4	12.413912	1	12.413912	0	12.413912	0	12.413912	3	12.413912	2	12.413912	2	12.413912	1	12.413912	1	12.413912	0	12.413912	1	12.413912	2	12.413912	5	12.413912	3	12.413912	3	12.413912	1	12.413912	4	12.413912	4	12.413912	1	12.413912	2	12.413912	1	12.413912	4	12.413912	5	12.413912	1	12.413912	1	12.413912	1	12.413912	3	12.413912	1	12.413912	0	12.413912	0	12.413912	2	12.413912	2	12.413912	0	12.413912	0	12.413912	1	12.413912	3	12.413912	1	12.413912	1	12.413912	0	12.413912	2	12.413912	0	12.413912	1	12.413912	2	12.413912	3	12.413912	1	12.413912	1	12.413912	0	12.413912	1	12.413912	1	12.413912	1	12.413912	2	12.413912	0	12.413912	2	12.413912	0	12.413912	0	12.413912	1	12.413912	0	12.413912	2	12.413912	0	12.413912	0	12.413912	1	12.413912	2	12.413912	1	12.413912	1	12.413912	1	12.413912	4	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	0	12.413912	2	12.413912	1	12.413912	1	12.413912	1	12.413912	0	12.413912	1	12.413912	0	12.413912	2	12.413912	1	12.413912	1	12.413912	0	12.413912	2	12.413912	0	12.413912	0	12.413912	0	12.413912	1	12.413912	1	12.413912	3	12.413912	1	12.413912	0	12.413912	1	
8.1	12.449734	0	12.449734	1	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	1	12.449734	146	12.449734	460	12.449734	1830	12.449734	8	12.449734	1	12.449734	0	12.449734	2	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	2	12.449734	0	12.449734	0	12.449734	1	12.449734	1	12.449734	1	12.449734	1	12.449734	0	12.449734	1	12.449734	0	12.449734	0	12.449734	0	12.449734	3	12.449734	1	12.449734	4	12.449734	0	12.449734	0	12.449734	1	12.449734	1	12.449734	0	12.449734	0	12.449734	1	12.449734	1	12.449734	0	12.449734	2	12.449734	3	12.449734	2	12.449734	5	12.449734	4	12.449734	3	12.449734	4	12.449734	1	12.449734	6	12.449734	4	12.449734	7	12.449734	6	12.449734	7	12.449734	3	12.449734	0	12.449734	6	12.449734	1	12.449734	2	12.449734	2	12.449734	2	12.449734	2	12.449734	3	12.449734	0	12.449734	2	12.449734	1	12.449734	2	12.449734	5	12.449734	1	12.449734	0	12.449734	3	12.449734	1	12.449734	0	12.449734	3	12.449734	4	12.449734	4	12.449734	0	12.449734	3	12.449734	2	12.449734	2	12.449734	2	12.449734	3	12.449734	2	12.449734	4	12.449734	4	12.449734	2	12.449734	1	12.449734	1	12.449734	1	12.449734	1	12.449734	4	12.449734	2	12.449734	0	12.449734	1	12.449734	0	12.449734	1	12.449734	1	12.449734	1	12.449734	0	12.449734	1	12.449734	1	12.449734	0	12.449734	2	12.449734	1	12.449734	1	12.449734	0	12.449734	1	12.449734	1	12.449734	0	12.449734	1	12.449734	0	12.449734	1	12.449734	3	12.449734	1	12.449734	1	12.449734	0	12.449734	0	12.449734	2	12.449734	1	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	2	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	0	12.449734	1	12.449734	2	12.449734	1	12.449734	1	12.449734	5	12.449734	0	12.449734	2	12.449734	0	12.449734	0	12.449734	2	12.449734	1	12.449734	4	12.449734	3	12.449734	1	12.449734	3	12.449734	2	12.449734	2	12.449734	1	12.449734	0	12.449734	2	12.449734	1	12.449734	2	12.449734	1	12.449734	0	12.449734	0	
8.2	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	1	12.485902	148	12.485902	463	12.485902	1911	12.485902	22	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	1	12.485902	1	12.485902	0	12.485902	0	12.485902	0	12.485902	1	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	1	12.485902	0	12.485902	0	12.485902	0	12.485902	3	12.485902	2	12.485902	2	12.485902	0	12.485902	1	12.485902	3	12.485902	4	12.485902	1	12.485902	4	12.485902	7	12.485902	8	12.485902	4	12.485902	2	12.485902	4	12.485902	10	12.485902	1	12.485902	2	12.485902	2	12.485902	10	12.485902	4	12.485902	2	12.485902	0	12.485902	2	12.485902	4	12.485902	0	12.485902	2	12.485902	1	12.485902	2	12.485902	3	12.485902	1	12.485902	2	12.485902	0	12.485902	3	12.485902	1	12.485902	1	12.485902	3	12.485902	0	12.485902	0	12.485902	3	12.485902	2	12.485902	0	12.485902	3	12.485902	2	12.485902	4	12.485902	2	12.485902	1	12.485902	2	12.485902	7	12.485902	4	12.485902	4	12.485902	1	12.485902	0	12.485902	2	12.485902	3	12.485902	1	12.485902	1	12.485902	2	12.485902	3	12.485902	8	12.485902	0	12.485902	0	12.485902	2	12.485902	1	12.485902	1	12.485902	4	12.485902	1	12.485902	1	12.485902	4	12.485902	2	12.485902	0	12.485902	2	12.485902	0	12.485902	2	12.485902	1	12.485902	0	12.485902	1	12.485902	1	12.485902	0	12.485902	0	12.485902	1	12.485902	1	12.485902	1	12.485902	1	12.485902	2	12.485902	1	12.485902	2	12.485902	0	12.485902	0	12.485902	2	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	0	12.485902	1	12.485902	1	12.485902	1	12.485902	1	12.485902	0	12.485902	3	12.485902	0	12.485902	1	12.485902	3	12.485902	1	12.485902	1	12.485902	0	12.485902	1	12.485902	1	12.485902	2	12.485902	0	12.485902	1	12.485902	1	12.485902	1	12.485902	1	12.485902	1	12.485902	2	12.485902	2	12.485902	1	12.485902	0	12.485902	0	
8.3	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	165	12.522058	463	12.522058	1840	12.522058	10	12.522058	1	12.522058	0	12.522058	1	12.522058	1	12.522058	0	12.522058	0	12.522058	1	12.522058	1	12.522058	0	12.522058	1	12.522058	0	12.522058	2	12.522058	1	12.522058	1	12.522058	1	12.522058	1	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	1	12.522058	1	12.522058	0	12.522058	1	12.522058	0	12.522058	2	12.522058	0	12.522058	1	12.522058	0	12.522058	2	12.522058	2	12.522058	0	12.522058	3	12.522058	4	12.522058	4	12.522058	3	12.522058	5	12.522058	5	12.522058	3	12.522058	4	12.522058	5	12.522058	3	12.522058	8	12.522058	2	12.522058	6	12.522058	4	12.522058	3	12.522058	2	12.522058	2	12.522058	5	12.522058	0	12.522058	0	12.522058	0	12.522058	3	12.522058	2	12.522058	1	12.522058	0	12.522058	4	12.522058	3	12.522058	0	12.522058	2	12.522058	0	12.522058	0	12.522058	1	12.522058	1	12.522058	5	12.522058	1	12.522058	2	12.522058	3	12.522058	2	12.522058	6	12.522058	1	12.522058	1	12.522058	2	12.522058	3	12.522058	1	12.522058	1	12.522058	0	12.522058	0	12.522058	2	12.522058	2	12.522058	1	12.522058	2	12.522058	2	12.522058	2	12.522058	1	12.522058	0	12.522058	4	12.522058	2	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	6	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	3	12.522058	0	12.522058	1	12.522058	0	12.522058	1	12.522058	0	12.522058	1	12.522058	0	12.522058	0	12.522058	1	12.522058	1	12.522058	2	12.522058	0	12.522058	0	12.522058	1	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	1	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	0	12.522058	1	12.522058	0	12.522058	1	12.522058	0	12.522058	4	12.522058	3	12.522058	0	12.522058	0	12.522058	1	12.522058	5	12.522058	0	12.522058	1	12.522058	2	12.522058	1	12.522058	2	12.522058	2	12.522058	0	12.522058	2	12.522058	2	12.522058	1	12.522058	2	12.522058	0	12.522058	0	
8.4	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	3	12.558197	159	12.558197	511	12.558197	1864	12.558197	15	12.558197	1	12.558197	0	12.558197	2	12.558197	0	12.558197	2	12.558197	0	12.558197	0	12.558197	1	12.558197	0	12.558197	0	12.558197	1	12.558197	2	12.558197	0	12.558197	0	12.558197	0	12.558197	1	12.558197	1	12.558197	1	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	2	12.558197	1	12.558197	1	12.558197	1	12.558197	0	12.558197	0	12.558197	3	12.558197	0	12.558197	0	12.558197	1	12.558197	2	12.558197	1	12.558197	3	12.558197	1	12.558197	5	12.558197	5	12.558197	4	12.558197	1	12.558197	6	12.558197	3	12.558197	0	12.558197	3	12.558197	4	12.558197	3	12.558197	3	12.558197	2	12.558197	0	12.558197	3	12.558197	2	12.558197	0	12.558197	0	12.558197	2	12.558197	0	12.558197	3	12.558197	3	12.558197	1	12.558197	3	12.558197	0	12.558197	0	12.558197	0	12.558197	1	12.558197	2	12.558197	1	12.558197	4	12.558197	3	12.558197	4	12.558197	5	12.558197	3	12.558197	1	12.558197	2	12.558197	1	12.558197	1	12.558197	4	12.558197	4	12.558197	1	12.558197	1	12.558197	1	12.558197	0	12.558197	0	12.558197	3	12.558197	0	12.558197	2	12.558197	1	12.558197	1	12.558197	0	12.558197	1	12.558197	2	12.558197	1	12.558197	1	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	1	12.558197	0	12.558197	1	12.558197	0	12.558197	4	12.558197	0	12.558197	3	12.558197	1	12.558197	1	12.558197	1	12.558197	0	12.558197	1	12.558197	0	12.558197	2	12.558197	0	12.558197	1	12.558197	0	12.558197	2	12.558197	2	12.558197	0	12.558197	0	12.558197	2	12.558197	0	12.558197	1	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	1	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	3	12.558197	2	12.558197	1	12.558197	0	12.558197	1	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	0	12.558197	1	12.558197	0	12.558197	1	12.558197	1	
8.5	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	171	12.594686	534	12.594686	1905	12.594686	18	12.594686	0	12.594686	1	12.594686	0	12.594686	3	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	1	12.594686	0	12.594686	0	12.594686	1	12.594686	2	12.594686	0	12.594686	1	12.594686	0	12.594686	0	12.594686	2	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	0	12.594686	1	12.594686	3	12.594686	1	12.594686	1	12.594686	0	12.594686	1	12.594686	0	12.594686	1	12.594686	3	12.594686	1	12.594686	2	12.594686	3	12.594686	5	12.594686	2	12.594686	3	12.594686	5	12.594686	7	12.594686	2	12.594686	0	12.594686	4	12.594686	4	12.594686	2	12.594686	7	12.594686	4	12.594686	1	12.594686	2	12.594686	1	12.594686	3	12.594686	1	12.594686	2	12.594686	2	12.594686	0	12.594686	1	12.594686	2	12.594686	2	12.594686	2	12.594686	2	12.594686	2	12.594686	2	12.594686	1	12.594686	0	12.594686	1	12.594686	2	12.594686	0	12.594686	0	12.594686	1	12.594686	1	12.594686	3	12.594686	3	12.594686	3	12.594686	2	12.594686	3	12.594686	0	12.594686	2	12.594686	1	12.594686	2	12.594686	2	12.594686	1	12.594686	1	12.594686	2	12.594686	0	12.594686	1	12.594686	0	12.594686	1	12.594686	0	12.594686	2	12.594686	0	12.594686	0	12.594686	1	12.594686	1	12.594686	2	12.594686	1	12.594686	1	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	0	12.594686	2	12.594686	0	12.594686	0	12.594686	1	12.594686	3	12.594686	1	12.594686	1	12.594686	3	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	0	12.594686	4	12.594686	1	12.594686	1	12.594686	0	12.594686	2	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	0	12.594686	2	12.594686	1	12.594686	0	12.594686	1	12.594686	1	12.594686	1	12.594686	0	12.594686	2	12.594686	1	12.594686	3	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	0	12.594686	1	12.594686	0	12.594686	0	
8.6	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	1	12.631039	168	12.631039	534	12.631039	1834	12.631039	13	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	1	12.631039	0	12.631039	1	12.631039	0	12.631039	0	12.631039	0	12.631039	1	12.631039	2	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	1	12.631039	1	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	0	12.631039	2	12.631039	1	12.631039	4	12.631039	6	12.631039	2	12.631039	3	12.631039	3	12.631039	0	12.631039	3	12.631039	7	12.631039	1	12.631039	3	12.631039	2	12.631039	4	12.631039	5	12.631039	0	12.631039	4	12.631039	5	12.631039	2	12.631039	0	12.631039	1	12.631039	2	12.631039	2	12.631039	0	12.631039	3	12.631039	1	12.631039	1	12.631039	5	12.631039	1	12.631039	3	12.631039	1	12.631039	0	12.631039	0	12.631039	3	12.631039	3	12.631039	3	12.631039	2	12.631039	0	12.631039	3	12.631039	2	12.631039	3	12.631039	0	12.631039	1	12.631039	6	12.631039	5	12.631039	3	12.631039	0	12.631039	0	12.631039	3	12.631039	0	12.631039	1	12.631039	3	12.631039	1	12.631039	0	12.631039	0	12.631039	1	12.631039	1	12.631039	0	12.631039	0	12.631039	0	12.631039	2	12.631039	0	12.631039	3	12.631039	1	12.631039	0	12.631039	1	12.631039	1	12.631039	1	12.631039	0	12.631039	1	12.631039	1	12.631039	1	12.631039	0	12.631039	0	12.631039	2	12.631039	0	12.631039	0	12.631039	2	12.631039	0	12.631039	2	12.631039	2	12.631039	0	12.631039	1	12.631039	2	12.631039	2	12.631039	1	12.631039	0	12.631039	0	12.631039	1	12.631039	0	12.631039	1	12.631039	2	12.631039	0	12.631039	0	12.631039	0	12.631039	2	12.631039	3	12.631039	1	12.631039	0	12.631039	1	12.631039	1	12.631039	2	12.631039	1	12.631039	1	12.631039	0	12.631039	2	12.631039	1	12.631039	4	12.631039	0	12.631039	3	12.631039	2	12.631039	0	12.631039	0	12.631039	0	12.631039	1	
